,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,transformer_model
36,0.75028,0.745852,0.827462,0.74916,google/mt5-large
37,0.75028,0.789869,0.827462,0.74916,google/mt5-large
38,0.75028,0.789869,0.827462,0.74916,google/mt5-large
39,0.75028,0.789869,0.827462,0.74916,google/mt5-large
40,0.75028,0.789869,0.827462,0.74916,google/mt5-large
41,0.75028,0.789869,0.827462,0.74916,google/mt5-large
42,0.75028,0.790836,0.827462,0.74916,google/mt5-large
43,0.75028,0.789869,0.827462,0.74916,google/mt5-large
44,0.75028,0.783581,0.827462,0.74916,google/mt5-large
45,0.75028,0.78917,0.827462,0.74916,google/mt5-large
46,0.75028,0.787011,0.827462,0.74916,google/mt5-large
47,0.75028,0.789869,0.827462,0.74916,google/mt5-large
48,0.75028,0.788472,0.827462,0.74916,google/mt5-large
49,0.75028,0.789869,0.827462,0.74916,google/mt5-large
50,0.75028,0.789869,0.827462,0.74916,google/mt5-large
51,0.75028,0.789869,0.827462,0.74916,google/mt5-large
52,0.75028,0.786164,0.827462,0.74916,google/mt5-large
53,0.75028,0.789869,0.827462,0.74916,google/mt5-large
54,0.75028,0.789869,0.827462,0.74916,google/mt5-large
55,0.75028,0.789869,0.827462,0.74916,google/mt5-large
56,0.75028,0.789869,0.827462,0.74916,google/mt5-large
57,0.75028,0.789869,0.827462,0.74916,google/mt5-large
58,0.74804,0.739304,0.827462,0.74916,google/mt5-large
59,0.75028,0.789869,0.827462,0.74916,google/mt5-large
60,0.75028,0.789869,0.827462,0.74916,google/mt5-large
61,0.75028,0.789869,0.827462,0.74916,google/mt5-large
62,0.75028,0.789869,0.827462,0.74916,google/mt5-large
63,0.75028,0.729178,0.827462,0.74916,google/mt5-large
64,0.75028,0.789869,0.827462,0.74916,google/mt5-large
65,0.753639,0.331269,0.827462,0.74916,google/mt5-large
66,0.75028,0.789869,0.827462,0.74916,google/mt5-large
67,0.75028,0.789869,0.827462,0.74916,google/mt5-large
68,0.75028,0.789869,0.827462,0.74916,google/mt5-large
69,0.75028,0.789869,0.827462,0.74916,google/mt5-large
70,0.75028,0.789869,0.827462,0.74916,google/mt5-large
71,0.75028,0.787773,0.827462,0.74916,google/mt5-large
72,0.75028,0.789869,0.827462,0.74916,google/mt5-large
73,0.75028,0.790007,0.827462,0.74916,google/mt5-large
74,0.75028,0.789869,0.827462,0.74916,google/mt5-large
75,0.75028,0.789869,0.827462,0.74916,google/mt5-large
76,0.75028,0.788472,0.827462,0.74916,google/mt5-large
77,0.75028,0.789869,0.827462,0.74916,google/mt5-large
78,0.7514,0.730629,0.827462,0.74916,google/mt5-large
79,0.75028,0.769258,0.827462,0.74916,google/mt5-large
80,0.75028,0.789869,0.827462,0.74916,google/mt5-large
81,0.75028,0.789869,0.827462,0.74916,google/mt5-large
82,0.75028,0.789593,0.827462,0.74916,google/mt5-large
83,0.75028,0.789731,0.827462,0.74916,google/mt5-large
84,0.75028,0.789869,0.827462,0.74916,google/mt5-large
85,0.75028,0.774047,0.827462,0.74916,google/mt5-large
86,0.75028,0.784629,0.827462,0.74916,google/mt5-large
87,0.75028,0.790007,0.827462,0.74916,google/mt5-large
88,0.75028,0.789869,0.827462,0.74916,google/mt5-large
89,0.75028,0.789869,0.827462,0.74916,google/mt5-large
90,0.75028,0.789869,0.827462,0.74916,google/mt5-large
91,0.75028,0.78036,0.827462,0.74916,google/mt5-large
92,0.75028,0.790494,0.827462,0.74916,google/mt5-large
93,0.75028,0.789869,0.827462,0.74916,google/mt5-large
94,0.75028,0.877205,0.827462,0.74916,google/mt5-large
95,0.75028,0.786301,0.827462,0.74916,google/mt5-large
96,0.75028,0.789869,0.827462,0.74916,google/mt5-large
97,0.75028,0.789869,0.827462,0.74916,google/mt5-large
98,0.75028,0.789869,0.827462,0.74916,google/mt5-large
99,0.74916,0.424221,0.827462,0.74916,google/mt5-large
100,0.75028,0.622183,0.827462,0.74916,google/mt5-large
101,0.75028,0.789869,0.827462,0.74916,google/mt5-large
102,0.75028,0.790007,0.827462,0.74916,google/mt5-large
103,0.75028,0.789869,0.827462,0.74916,google/mt5-large
104,0.75028,0.760175,0.827462,0.74916,google/mt5-large
105,0.75028,0.789869,0.827462,0.74916,google/mt5-large
106,0.75028,0.790007,0.827462,0.74916,google/mt5-large
107,0.75028,0.789869,0.827462,0.74916,google/mt5-large
108,0.75028,0.789869,0.827462,0.74916,google/mt5-large
109,0.75028,0.787561,0.827462,0.74916,google/mt5-large
110,0.75252,0.789253,0.827462,0.74916,google/mt5-large
111,0.75028,0.789869,0.827462,0.74916,google/mt5-large
112,0.75028,0.789869,0.827462,0.74916,google/mt5-large
113,0.75028,0.778554,0.827462,0.74916,google/mt5-large
114,0.75028,0.782168,0.827462,0.74916,google/mt5-large
115,0.75028,0.789869,0.827462,0.74916,google/mt5-large
116,0.75028,0.789869,0.827462,0.74916,google/mt5-large
117,0.75028,0.789869,0.827462,0.74916,google/mt5-large
118,0.75028,0.739432,0.827462,0.74916,google/mt5-large
119,0.75028,0.789869,0.827462,0.74916,google/mt5-large
120,0.75028,0.789869,0.827462,0.74916,google/mt5-large
121,0.745801,0.773217,0.805059,0.7514,google/mt5-base
122,0.7514,0.419697,0.805059,0.7514,google/mt5-base
123,0.745801,0.770862,0.805059,0.7514,google/mt5-base
124,0.745801,0.74926,0.805059,0.7514,google/mt5-base
125,0.745801,0.773352,0.805059,0.7514,google/mt5-base
126,0.745801,0.773352,0.805059,0.7514,google/mt5-base
127,0.745801,0.773352,0.805059,0.7514,google/mt5-base
128,0.74916,0.303178,0.805059,0.7514,google/mt5-base
129,0.745801,0.769983,0.805059,0.7514,google/mt5-base
130,0.745801,0.770569,0.805059,0.7514,google/mt5-base
131,0.745801,0.769659,0.805059,0.7514,google/mt5-base
132,0.745801,0.773352,0.805059,0.7514,google/mt5-base
133,0.745801,0.772308,0.805059,0.7514,google/mt5-base
134,0.745801,0.773352,0.805059,0.7514,google/mt5-base
135,0.745801,0.773352,0.805059,0.7514,google/mt5-base
136,0.745801,0.77196,0.805059,0.7514,google/mt5-base
137,0.745801,0.767786,0.805059,0.7514,google/mt5-base
138,0.745801,0.772656,0.805059,0.7514,google/mt5-base
139,0.745801,0.773621,0.805059,0.7514,google/mt5-base
140,0.745801,0.773352,0.805059,0.7514,google/mt5-base
141,0.745801,0.777739,0.805059,0.7514,google/mt5-base
142,0.745801,0.773352,0.805059,0.7514,google/mt5-base
143,0.745801,0.773352,0.805059,0.7514,google/mt5-base
144,0.745801,0.773352,0.805059,0.7514,google/mt5-base
145,0.744681,0.766492,0.805059,0.7514,google/mt5-base
146,0.745801,0.773352,0.805059,0.7514,google/mt5-base
147,0.745801,0.773352,0.805059,0.7514,google/mt5-base
148,0.745801,0.773756,0.805059,0.7514,google/mt5-base
149,0.745801,0.773352,0.805059,0.7514,google/mt5-base
150,0.745801,0.7737,0.805059,0.7514,google/mt5-base
151,0.745801,0.773352,0.805059,0.7514,google/mt5-base
152,0.745801,0.773352,0.805059,0.7514,google/mt5-base
153,0.745801,0.771265,0.805059,0.7514,google/mt5-base
154,0.745801,0.775489,0.805059,0.7514,google/mt5-base
155,0.737962,0.764522,0.805059,0.7514,google/mt5-base
156,0.74804,0.704676,0.805059,0.7514,google/mt5-base
157,0.745801,0.727556,0.805059,0.7514,google/mt5-base
158,0.745801,0.773352,0.805059,0.7514,google/mt5-base
159,0.745801,0.773352,0.805059,0.7514,google/mt5-base
160,0.745801,0.773352,0.805059,0.7514,google/mt5-base
161,0.745801,0.773352,0.805059,0.7514,google/mt5-base
162,0.745801,0.773352,0.805059,0.7514,google/mt5-base
163,0.744681,0.775105,0.805059,0.7514,google/mt5-base
164,0.745801,0.773352,0.805059,0.7514,google/mt5-base
165,0.745801,0.767786,0.805059,0.7514,google/mt5-base
166,0.745801,0.772308,0.805059,0.7514,google/mt5-base
167,0.745801,0.770406,0.805059,0.7514,google/mt5-base
168,0.745801,0.773352,0.805059,0.7514,google/mt5-base
169,0.745801,0.77196,0.805059,0.7514,google/mt5-base
170,0.745801,0.773352,0.805059,0.7514,google/mt5-base
171,0.745801,0.773352,0.805059,0.7514,google/mt5-base
172,0.745801,0.773352,0.805059,0.7514,google/mt5-base
173,0.745801,0.769659,0.805059,0.7514,google/mt5-base
174,0.745801,0.773352,0.805059,0.7514,google/mt5-base
175,0.745801,0.773352,0.805059,0.7514,google/mt5-base
176,0.745801,0.773352,0.805059,0.7514,google/mt5-base
177,0.745801,0.773352,0.805059,0.7514,google/mt5-base
178,0.745801,0.773486,0.805059,0.7514,google/mt5-base
179,0.74916,0.723191,0.805059,0.7514,google/mt5-base
180,0.745801,0.773352,0.805059,0.7514,google/mt5-base
181,0.745801,0.773352,0.805059,0.7514,google/mt5-base
182,0.745801,0.773352,0.805059,0.7514,google/mt5-base
183,0.745801,0.773352,0.805059,0.7514,google/mt5-base
184,0.745801,0.714683,0.805059,0.7514,google/mt5-base
185,0.745801,0.773352,0.805059,0.7514,google/mt5-base
186,0.742441,0.324267,0.805059,0.7514,google/mt5-base
187,0.745801,0.773352,0.805059,0.7514,google/mt5-base
188,0.745801,0.773352,0.805059,0.7514,google/mt5-base
189,0.745801,0.773352,0.805059,0.7514,google/mt5-base
190,0.745801,0.773352,0.805059,0.7514,google/mt5-base
191,0.745801,0.773352,0.805059,0.7514,google/mt5-base
192,0.745801,0.770862,0.805059,0.7514,google/mt5-base
193,0.745801,0.773352,0.805059,0.7514,google/mt5-base
194,0.745801,0.773352,0.805059,0.7514,google/mt5-base
195,0.745801,0.773486,0.805059,0.7514,google/mt5-base
196,0.745801,0.773352,0.805059,0.7514,google/mt5-base
197,0.745801,0.77196,0.805059,0.7514,google/mt5-base
198,0.745801,0.773352,0.805059,0.7514,google/mt5-base
199,0.745801,0.717878,0.805059,0.7514,google/mt5-base
200,0.745801,0.752827,0.805059,0.7514,google/mt5-base
201,0.745801,0.773352,0.805059,0.7514,google/mt5-base
202,0.745801,0.773352,0.805059,0.7514,google/mt5-base
203,0.745801,0.773352,0.805059,0.7514,google/mt5-base
204,0.745801,0.773352,0.805059,0.7514,google/mt5-base
205,0.745801,0.773352,0.805059,0.7514,google/mt5-base
206,0.745801,0.757576,0.805059,0.7514,google/mt5-base
207,0.745801,0.768348,0.805059,0.7514,google/mt5-base
208,0.745801,0.773352,0.805059,0.7514,google/mt5-base
209,0.745801,0.773352,0.805059,0.7514,google/mt5-base
210,0.745801,0.773352,0.805059,0.7514,google/mt5-base
211,0.745801,0.773352,0.805059,0.7514,google/mt5-base
212,0.745801,0.764358,0.805059,0.7514,google/mt5-base
213,0.745801,0.773621,0.805059,0.7514,google/mt5-base
214,0.745801,0.773352,0.805059,0.7514,google/mt5-base
215,0.744681,0.863143,0.805059,0.7514,google/mt5-base
216,0.745801,0.769793,0.805059,0.7514,google/mt5-base
217,0.745801,0.773352,0.805059,0.7514,google/mt5-base
218,0.745801,0.773352,0.805059,0.7514,google/mt5-base
219,0.745801,0.773217,0.805059,0.7514,google/mt5-base
220,0.7514,0.419697,0.805059,0.7514,google/mt5-base
221,0.744681,0.609043,0.805059,0.7514,google/mt5-base
222,0.745801,0.773352,0.805059,0.7514,google/mt5-base
223,0.745801,0.773621,0.805059,0.7514,google/mt5-base
224,0.745801,0.773352,0.805059,0.7514,google/mt5-base
225,0.745801,0.744955,0.805059,0.7514,google/mt5-base
226,0.745801,0.773352,0.805059,0.7514,google/mt5-base
227,0.745801,0.773486,0.805059,0.7514,google/mt5-base
228,0.745801,0.773352,0.805059,0.7514,google/mt5-base
229,0.745801,0.773352,0.805059,0.7514,google/mt5-base
230,0.745801,0.771612,0.805059,0.7514,google/mt5-base
231,0.745801,0.770404,0.805059,0.7514,google/mt5-base
232,0.745801,0.773352,0.805059,0.7514,google/mt5-base
233,0.745801,0.773352,0.805059,0.7514,google/mt5-base
234,0.745801,0.762435,0.805059,0.7514,google/mt5-base
235,0.745801,0.765669,0.805059,0.7514,google/mt5-base
236,0.745801,0.773352,0.805059,0.7514,google/mt5-base
237,0.744681,0.773352,0.805059,0.7514,google/mt5-base
238,0.745801,0.773352,0.805059,0.7514,google/mt5-base
239,0.74916,0.724227,0.805059,0.7514,google/mt5-base
240,0.745801,0.773352,0.805059,0.7514,google/mt5-base
241,0.745801,0.773352,0.805059,0.7514,google/mt5-base
242,0.7514,0.794688,0.832671,0.75252,google/mt5-large
243,0.75252,0.427776,0.832671,0.75252,google/mt5-large
244,0.7514,0.792176,0.832671,0.75252,google/mt5-large
245,0.7514,0.767483,0.832671,0.75252,google/mt5-large
246,0.7514,0.794688,0.832671,0.75252,google/mt5-large
247,0.7514,0.794688,0.832671,0.75252,google/mt5-large
248,0.7514,0.794688,0.832671,0.75252,google/mt5-large
249,0.7514,0.311289,0.832671,0.75252,google/mt5-large
250,0.7514,0.789161,0.832671,0.75252,google/mt5-large
251,0.7514,0.792242,0.832671,0.75252,google/mt5-large
252,0.7514,0.790844,0.832671,0.75252,google/mt5-large
253,0.7514,0.794688,0.832671,0.75252,google/mt5-large
254,0.7514,0.79364,0.832671,0.75252,google/mt5-large
255,0.7514,0.794688,0.832671,0.75252,google/mt5-large
256,0.7514,0.794688,0.832671,0.75252,google/mt5-large
257,0.7514,0.79329,0.832671,0.75252,google/mt5-large
258,0.7514,0.788885,0.832671,0.75252,google/mt5-large
259,0.7514,0.793989,0.832671,0.75252,google/mt5-large
260,0.7514,0.795316,0.832671,0.75252,google/mt5-large
261,0.7514,0.794688,0.832671,0.75252,google/mt5-large
262,0.7514,0.799092,0.832671,0.75252,google/mt5-large
263,0.7514,0.794688,0.832671,0.75252,google/mt5-large
264,0.7514,0.794688,0.832671,0.75252,google/mt5-large
265,0.7514,0.794688,0.832671,0.75252,google/mt5-large
266,0.7514,0.789677,0.832671,0.75252,google/mt5-large
267,0.7514,0.794688,0.832671,0.75252,google/mt5-large
268,0.7514,0.794688,0.832671,0.75252,google/mt5-large
269,0.7514,0.794827,0.832671,0.75252,google/mt5-large
270,0.7514,0.794688,0.832671,0.75252,google/mt5-large
271,0.7514,0.794688,0.832671,0.75252,google/mt5-large
272,0.7514,0.794688,0.832671,0.75252,google/mt5-large
273,0.7514,0.794688,0.832671,0.75252,google/mt5-large
274,0.7514,0.792591,0.832671,0.75252,google/mt5-large
275,0.7514,0.795244,0.832671,0.75252,google/mt5-large
276,0.7514,0.794272,0.832671,0.75252,google/mt5-large
277,0.7514,0.723746,0.832671,0.75252,google/mt5-large
278,0.7514,0.749956,0.832671,0.75252,google/mt5-large
279,0.7514,0.794688,0.832671,0.75252,google/mt5-large
280,0.7514,0.794688,0.832671,0.75252,google/mt5-large
281,0.7514,0.794688,0.832671,0.75252,google/mt5-large
282,0.7514,0.794688,0.832671,0.75252,google/mt5-large
283,0.7514,0.794688,0.832671,0.75252,google/mt5-large
284,0.7514,0.794966,0.832671,0.75252,google/mt5-large
285,0.7514,0.794688,0.832671,0.75252,google/mt5-large
286,0.7514,0.788398,0.832671,0.75252,google/mt5-large
287,0.7514,0.793989,0.832671,0.75252,google/mt5-large
288,0.7514,0.791827,0.832671,0.75252,google/mt5-large
289,0.7514,0.794688,0.832671,0.75252,google/mt5-large
290,0.7514,0.79329,0.832671,0.75252,google/mt5-large
291,0.7514,0.794688,0.832671,0.75252,google/mt5-large
292,0.7514,0.794688,0.832671,0.75252,google/mt5-large
293,0.7514,0.794688,0.832671,0.75252,google/mt5-large
294,0.7514,0.790982,0.832671,0.75252,google/mt5-large
295,0.7514,0.794688,0.832671,0.75252,google/mt5-large
296,0.7514,0.794688,0.832671,0.75252,google/mt5-large
297,0.7514,0.794688,0.832671,0.75252,google/mt5-large
298,0.7514,0.794688,0.832671,0.75252,google/mt5-large
299,0.7514,0.794477,0.832671,0.75252,google/mt5-large
300,0.7514,0.744194,0.832671,0.75252,google/mt5-large
301,0.7514,0.794688,0.832671,0.75252,google/mt5-large
302,0.7514,0.794688,0.832671,0.75252,google/mt5-large
303,0.7514,0.794688,0.832671,0.75252,google/mt5-large
304,0.7514,0.794688,0.832671,0.75252,google/mt5-large
305,0.7514,0.732926,0.832671,0.75252,google/mt5-large
306,0.7514,0.794688,0.832671,0.75252,google/mt5-large
307,0.7514,0.331918,0.832671,0.75252,google/mt5-large
308,0.7514,0.794688,0.832671,0.75252,google/mt5-large
309,0.7514,0.794688,0.832671,0.75252,google/mt5-large
310,0.7514,0.794688,0.832671,0.75252,google/mt5-large
311,0.7514,0.794688,0.832671,0.75252,google/mt5-large
312,0.7514,0.794688,0.832671,0.75252,google/mt5-large
313,0.7514,0.792591,0.832671,0.75252,google/mt5-large
314,0.7514,0.794688,0.832671,0.75252,google/mt5-large
315,0.7514,0.794827,0.832671,0.75252,google/mt5-large
316,0.7514,0.794688,0.832671,0.75252,google/mt5-large
317,0.7514,0.794688,0.832671,0.75252,google/mt5-large
318,0.7514,0.79329,0.832671,0.75252,google/mt5-large
319,0.7514,0.794688,0.832671,0.75252,google/mt5-large
320,0.754759,0.736273,0.832671,0.75252,google/mt5-large
321,0.7514,0.77407,0.832671,0.75252,google/mt5-large
322,0.7514,0.794688,0.832671,0.75252,google/mt5-large
323,0.7514,0.794688,0.832671,0.75252,google/mt5-large
324,0.7514,0.794549,0.832671,0.75252,google/mt5-large
325,0.7514,0.794688,0.832671,0.75252,google/mt5-large
326,0.7514,0.794688,0.832671,0.75252,google/mt5-large
327,0.7514,0.77805,0.832671,0.75252,google/mt5-large
328,0.7514,0.789584,0.832671,0.75252,google/mt5-large
329,0.7514,0.794827,0.832671,0.75252,google/mt5-large
330,0.7514,0.794688,0.832671,0.75252,google/mt5-large
331,0.7514,0.794688,0.832671,0.75252,google/mt5-large
332,0.7514,0.794688,0.832671,0.75252,google/mt5-large
333,0.7514,0.784691,0.832671,0.75252,google/mt5-large
334,0.7514,0.795316,0.832671,0.75252,google/mt5-large
335,0.7514,0.794688,0.832671,0.75252,google/mt5-large
336,0.7514,0.884225,0.832671,0.75252,google/mt5-large
337,0.7514,0.790982,0.832671,0.75252,google/mt5-large
338,0.7514,0.794688,0.832671,0.75252,google/mt5-large
339,0.7514,0.794688,0.832671,0.75252,google/mt5-large
340,0.7514,0.794549,0.832671,0.75252,google/mt5-large
341,0.75252,0.427776,0.832671,0.75252,google/mt5-large
342,0.75028,0.624148,0.832671,0.75252,google/mt5-large
343,0.7514,0.794688,0.832671,0.75252,google/mt5-large
344,0.7514,0.794827,0.832671,0.75252,google/mt5-large
345,0.7514,0.794549,0.832671,0.75252,google/mt5-large
346,0.7514,0.763586,0.832671,0.75252,google/mt5-large
347,0.7514,0.794688,0.832671,0.75252,google/mt5-large
348,0.7514,0.794827,0.832671,0.75252,google/mt5-large
349,0.7514,0.794688,0.832671,0.75252,google/mt5-large
350,0.7514,0.794688,0.832671,0.75252,google/mt5-large
351,0.7514,0.792242,0.832671,0.75252,google/mt5-large
352,0.7514,0.792821,0.832671,0.75252,google/mt5-large
353,0.7514,0.794688,0.832671,0.75252,google/mt5-large
354,0.7514,0.794688,0.832671,0.75252,google/mt5-large
355,0.7514,0.783095,0.832671,0.75252,google/mt5-large
356,0.7514,0.786988,0.832671,0.75252,google/mt5-large
357,0.7514,0.794688,0.832671,0.75252,google/mt5-large
358,0.7514,0.794688,0.832671,0.75252,google/mt5-large
359,0.7514,0.794688,0.832671,0.75252,google/mt5-large
360,0.7514,0.744194,0.832671,0.75252,google/mt5-large
361,0.7514,0.794688,0.832671,0.75252,google/mt5-large
362,0.7514,0.794688,0.832671,0.75252,google/mt5-large
363,0.792833,0.839058,0.876757,0.791713,google/rembert
364,0.791713,0.477317,0.876757,0.791713,google/rembert
365,0.792833,0.836966,0.876757,0.791713,google/rembert
366,0.792833,0.809906,0.876757,0.791713,google/rembert
367,0.792833,0.839058,0.876757,0.791713,google/rembert
368,0.792833,0.839058,0.876757,0.791713,google/rembert
369,0.792833,0.839058,0.876757,0.791713,google/rembert
370,0.792833,0.321827,0.876757,0.791713,google/rembert
371,0.792833,0.832519,0.876757,0.791713,google/rembert
372,0.792833,0.836966,0.876757,0.791713,google/rembert
373,0.792833,0.835222,0.876757,0.791713,google/rembert
374,0.792833,0.839058,0.876757,0.791713,google/rembert
375,0.792833,0.838012,0.876757,0.791713,google/rembert
376,0.792833,0.839058,0.876757,0.791713,google/rembert
377,0.792833,0.839058,0.876757,0.791713,google/rembert
378,0.792833,0.837663,0.876757,0.791713,google/rembert
379,0.792833,0.83313,0.876757,0.791713,google/rembert
380,0.792833,0.838361,0.876757,0.791713,google/rembert
381,0.792833,0.835717,0.876757,0.791713,google/rembert
382,0.792833,0.839058,0.876757,0.791713,google/rembert
383,0.792833,0.843739,0.876757,0.791713,google/rembert
384,0.792833,0.839058,0.876757,0.791713,google/rembert
385,0.792833,0.839205,0.876757,0.791713,google/rembert
386,0.792833,0.839058,0.876757,0.791713,google/rembert
387,0.792833,0.835659,0.876757,0.791713,google/rembert
388,0.792833,0.839058,0.876757,0.791713,google/rembert
389,0.792833,0.839058,0.876757,0.791713,google/rembert
390,0.792833,0.838328,0.876757,0.791713,google/rembert
391,0.792833,0.839058,0.876757,0.791713,google/rembert
392,0.792833,0.839058,0.876757,0.791713,google/rembert
393,0.792833,0.839058,0.876757,0.791713,google/rembert
394,0.792833,0.839058,0.876757,0.791713,google/rembert
395,0.792833,0.836617,0.876757,0.791713,google/rembert
396,0.792833,0.838653,0.876757,0.791713,google/rembert
397,0.792833,0.839407,0.876757,0.791713,google/rembert
398,0.792833,0.757105,0.876757,0.791713,google/rembert
399,0.792833,0.793374,0.876757,0.791713,google/rembert
400,0.792833,0.839058,0.876757,0.791713,google/rembert
401,0.792833,0.839058,0.876757,0.791713,google/rembert
402,0.792833,0.839058,0.876757,0.791713,google/rembert
403,0.792833,0.839058,0.876757,0.791713,google/rembert
404,0.792833,0.839058,0.876757,0.791713,google/rembert
405,0.792833,0.839205,0.876757,0.791713,google/rembert
406,0.792833,0.839058,0.876757,0.791713,google/rembert
407,0.792833,0.832781,0.876757,0.791713,google/rembert
408,0.792833,0.838012,0.876757,0.791713,google/rembert
409,0.792833,0.835686,0.876757,0.791713,google/rembert
410,0.792833,0.839058,0.876757,0.791713,google/rembert
411,0.792833,0.837663,0.876757,0.791713,google/rembert
412,0.792833,0.839058,0.876757,0.791713,google/rembert
413,0.792833,0.839058,0.876757,0.791713,google/rembert
414,0.792833,0.839058,0.876757,0.791713,google/rembert
415,0.792833,0.835571,0.876757,0.791713,google/rembert
416,0.792833,0.839058,0.876757,0.791713,google/rembert
417,0.792833,0.839058,0.876757,0.791713,google/rembert
418,0.792833,0.839058,0.876757,0.791713,google/rembert
419,0.792833,0.839058,0.876757,0.791713,google/rembert
420,0.792833,0.838912,0.876757,0.791713,google/rembert
421,0.792833,0.786161,0.876757,0.791713,google/rembert
422,0.792833,0.839058,0.876757,0.791713,google/rembert
423,0.792833,0.839058,0.876757,0.791713,google/rembert
424,0.792833,0.839058,0.876757,0.791713,google/rembert
425,0.792833,0.839058,0.876757,0.791713,google/rembert
426,0.792833,0.774834,0.876757,0.791713,google/rembert
427,0.792833,0.839058,0.876757,0.791713,google/rembert
428,0.792833,0.350221,0.876757,0.791713,google/rembert
429,0.792833,0.839058,0.876757,0.791713,google/rembert
430,0.792833,0.839058,0.876757,0.791713,google/rembert
431,0.792833,0.83871,0.876757,0.791713,google/rembert
432,0.792833,0.839058,0.876757,0.791713,google/rembert
433,0.792833,0.839058,0.876757,0.791713,google/rembert
434,0.792833,0.836674,0.876757,0.791713,google/rembert
435,0.793953,0.839058,0.876757,0.791713,google/rembert
436,0.792833,0.839058,0.876757,0.791713,google/rembert
437,0.792833,0.839058,0.876757,0.791713,google/rembert
438,0.792833,0.839058,0.876757,0.791713,google/rembert
439,0.792833,0.837663,0.876757,0.791713,google/rembert
440,0.792833,0.839058,0.876757,0.791713,google/rembert
441,0.792833,0.776036,0.876757,0.791713,google/rembert
442,0.792833,0.818483,0.876757,0.791713,google/rembert
443,0.792833,0.839058,0.876757,0.791713,google/rembert
444,0.792833,0.839058,0.876757,0.791713,google/rembert
445,0.792833,0.838271,0.876757,0.791713,google/rembert
446,0.792833,0.839058,0.876757,0.791713,google/rembert
447,0.792833,0.839058,0.876757,0.791713,google/rembert
448,0.792833,0.821622,0.876757,0.791713,google/rembert
449,0.792833,0.830136,0.876757,0.791713,google/rembert
450,0.792833,0.839058,0.876757,0.791713,google/rembert
451,0.792833,0.839058,0.876757,0.791713,google/rembert
452,0.792833,0.839058,0.876757,0.791713,google/rembert
453,0.792833,0.839058,0.876757,0.791713,google/rembert
454,0.792833,0.829294,0.876757,0.791713,google/rembert
455,0.792833,0.839407,0.876757,0.791713,google/rembert
456,0.792833,0.839058,0.876757,0.791713,google/rembert
457,0.792833,0.934652,0.876757,0.791713,google/rembert
458,0.792833,0.835571,0.876757,0.791713,google/rembert
459,0.792833,0.839058,0.876757,0.791713,google/rembert
460,0.792833,0.83871,0.876757,0.791713,google/rembert
461,0.792833,0.839058,0.876757,0.791713,google/rembert
462,0.791713,0.477317,0.876757,0.791713,google/rembert
463,0.792833,0.665272,0.876757,0.791713,google/rembert
464,0.792833,0.839058,0.876757,0.791713,google/rembert
465,0.792833,0.839058,0.876757,0.791713,google/rembert
466,0.792833,0.839058,0.876757,0.791713,google/rembert
467,0.792833,0.804185,0.876757,0.791713,google/rembert
468,0.792833,0.839058,0.876757,0.791713,google/rembert
469,0.792833,0.839058,0.876757,0.791713,google/rembert
470,0.792833,0.839058,0.876757,0.791713,google/rembert
