,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,perturbation,transformer_model
289,0.8423,0.742111,0.738484,0.8423,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
290,0.8423,0.742111,0.725815,0.837256,perturb_am_infinitive,microsoft/mdeberta-v3-base
291,0.8423,0.742111,0.642702,0.839946,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
292,0.8423,0.742111,0.702811,0.841964,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
293,0.8423,0.742111,0.738484,0.8423,perturb_da,microsoft/mdeberta-v3-base
294,0.8423,0.742111,0.572414,0.840955,perturb_denn_in_questions,microsoft/mdeberta-v3-base
295,0.8423,0.742111,0.738484,0.8423,perturb_double_article,microsoft/mdeberta-v3-base
296,0.8423,0.742111,0.738484,0.8423,perturb_existential_clause,microsoft/mdeberta-v3-base
297,0.8423,0.742111,0.724832,0.840955,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
298,0.8423,0.742111,0.737396,0.841291,perturb_in,microsoft/mdeberta-v3-base
299,0.8423,0.742111,0.73816,0.841964,perturb_nach,microsoft/mdeberta-v3-base
300,0.8423,0.742111,0.738121,0.8423,perturb_negative_concord,microsoft/mdeberta-v3-base
301,0.8423,0.742111,0.735086,0.8423,perturb_possesive_genitive,microsoft/mdeberta-v3-base
302,0.8423,0.742111,0.738484,0.8423,perturb_relative_pronoun,microsoft/mdeberta-v3-base
303,0.8423,0.742111,0.742443,0.840282,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
304,0.8423,0.742111,0.67257,0.795225,perturb_swap_name,microsoft/mdeberta-v3-base
305,0.8423,0.742111,0.653699,0.83423,perturb_tun_imperativ,microsoft/mdeberta-v3-base
306,0.834902,0.737272,0.730305,0.835575,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
307,0.834902,0.737272,0.732564,0.834902,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
308,0.834902,0.737272,0.720868,0.827169,perturb_am_infinitive,microsoft/mdeberta-v3-base
309,0.834902,0.737272,0.636105,0.832213,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
310,0.834902,0.737272,0.697179,0.835575,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
311,0.834902,0.737272,0.732659,0.834902,perturb_da,microsoft/mdeberta-v3-base
312,0.834902,0.737272,0.567122,0.835575,perturb_denn_in_questions,microsoft/mdeberta-v3-base
313,0.834902,0.737272,0.732659,0.834902,perturb_double_article,microsoft/mdeberta-v3-base
314,0.834902,0.737272,0.732659,0.834902,perturb_existential_clause,microsoft/mdeberta-v3-base
315,0.834902,0.737272,0.718467,0.833894,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
316,0.834902,0.737272,0.73137,0.834566,perturb_in,microsoft/mdeberta-v3-base
317,0.834902,0.737272,0.732599,0.83423,perturb_nach,microsoft/mdeberta-v3-base
318,0.834902,0.737272,0.732304,0.834566,perturb_negative_concord,microsoft/mdeberta-v3-base
319,0.834902,0.737272,0.729691,0.834902,perturb_possesive_genitive,microsoft/mdeberta-v3-base
320,0.834902,0.737272,0.732659,0.834902,perturb_relative_pronoun,microsoft/mdeberta-v3-base
321,0.834902,0.737272,0.73632,0.832549,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
322,0.834902,0.737272,0.666289,0.7885,perturb_swap_name,microsoft/mdeberta-v3-base
323,0.834902,0.737272,0.645778,0.821116,perturb_tun_imperativ,microsoft/mdeberta-v3-base
324,0.757229,0.647456,0.643187,0.756893,perturb_2_verb_clusters,xlm-roberta-base
325,0.757229,0.647456,0.643772,0.757229,perturb_als_in_comparative_constructions,xlm-roberta-base
326,0.757229,0.647456,0.631167,0.750841,perturb_am_infinitive,xlm-roberta-base
327,0.757229,0.647456,0.561041,0.756893,perturb_article_before_personal_name,xlm-roberta-base
328,0.757229,0.647456,0.613087,0.755212,perturb_contracted_verb_and_pronoun,xlm-roberta-base
329,0.757229,0.647456,0.644255,0.757229,perturb_da,xlm-roberta-base
330,0.757229,0.647456,0.496436,0.756557,perturb_denn_in_questions,xlm-roberta-base
331,0.757229,0.647456,0.644255,0.757229,perturb_double_article,xlm-roberta-base
332,0.757229,0.647456,0.644255,0.757229,perturb_existential_clause,xlm-roberta-base
333,0.757229,0.647456,0.629485,0.754876,perturb_genitive_to_dativ,xlm-roberta-base
334,0.757229,0.647456,0.644219,0.754539,perturb_in,xlm-roberta-base
335,0.757229,0.647456,0.643887,0.756557,perturb_nach,xlm-roberta-base
336,0.757229,0.647456,0.643784,0.756893,perturb_negative_concord,xlm-roberta-base
337,0.757229,0.647456,0.643213,0.757229,perturb_possesive_genitive,xlm-roberta-base
338,0.757229,0.647456,0.644255,0.757229,perturb_relative_pronoun,xlm-roberta-base
339,0.757229,0.647456,0.644772,0.751177,perturb_schwa_elision_in_verbs,xlm-roberta-base
340,0.757229,0.647456,0.58476,0.708137,perturb_swap_name,xlm-roberta-base
341,0.757229,0.647456,0.566799,0.739744,perturb_tun_imperativ,xlm-roberta-base
342,0.838937,0.739084,0.73331,0.83961,perturb_2_verb_clusters,google/rembert
343,0.838937,0.739084,0.734114,0.838937,perturb_als_in_comparative_constructions,google/rembert
344,0.838937,0.739084,0.722814,0.833894,perturb_am_infinitive,google/rembert
345,0.838937,0.739084,0.64367,0.838265,perturb_article_before_personal_name,google/rembert
346,0.838937,0.739084,0.698509,0.839946,perturb_contracted_verb_and_pronoun,google/rembert
347,0.838937,0.739084,0.734114,0.838937,perturb_da,google/rembert
348,0.838937,0.739084,0.570819,0.839274,perturb_denn_in_questions,google/rembert
349,0.838937,0.739084,0.734114,0.838937,perturb_double_article,google/rembert
350,0.838937,0.739084,0.734114,0.838937,perturb_existential_clause,google/rembert
351,0.838937,0.739084,0.721079,0.838937,perturb_genitive_to_dativ,google/rembert
352,0.838937,0.739084,0.733642,0.837256,perturb_in,google/rembert
353,0.838937,0.739084,0.73415,0.838937,perturb_nach,google/rembert
354,0.838937,0.739084,0.733535,0.838937,perturb_negative_concord,google/rembert
355,0.838937,0.739084,0.731629,0.838937,perturb_possesive_genitive,google/rembert
356,0.838937,0.739084,0.734114,0.838937,perturb_relative_pronoun,google/rembert
357,0.838937,0.739084,0.737998,0.837592,perturb_schwa_elision_in_verbs,google/rembert
358,0.838937,0.739084,0.671063,0.794553,perturb_swap_name,google/rembert
359,0.838937,0.739084,0.656328,0.82347,perturb_tun_imperativ,google/rembert
360,0.840619,0.727501,0.722731,0.840619,perturb_2_verb_clusters,google/rembert
361,0.840619,0.727501,0.722701,0.840619,perturb_als_in_comparative_constructions,google/rembert
362,0.840619,0.727501,0.712921,0.83692,perturb_am_infinitive,google/rembert
363,0.840619,0.727501,0.632638,0.83961,perturb_article_before_personal_name,google/rembert
364,0.840619,0.727501,0.688925,0.840282,perturb_contracted_verb_and_pronoun,google/rembert
365,0.840619,0.727501,0.722931,0.840619,perturb_da,google/rembert
366,0.840619,0.727501,0.561366,0.841627,perturb_denn_in_questions,google/rembert
367,0.840619,0.727501,0.722931,0.840619,perturb_double_article,google/rembert
368,0.840619,0.727501,0.722931,0.840619,perturb_existential_clause,google/rembert
369,0.840619,0.727501,0.709747,0.840282,perturb_genitive_to_dativ,google/rembert
370,0.840619,0.727501,0.720115,0.840282,perturb_in,google/rembert
371,0.840619,0.727501,0.722701,0.840619,perturb_nach,google/rembert
372,0.840619,0.727501,0.722342,0.840282,perturb_negative_concord,google/rembert
373,0.840619,0.727501,0.721594,0.840619,perturb_possesive_genitive,google/rembert
374,0.840619,0.727501,0.722931,0.840619,perturb_relative_pronoun,google/rembert
375,0.840619,0.727501,0.725543,0.835239,perturb_schwa_elision_in_verbs,google/rembert
376,0.840619,0.727501,0.659295,0.79657,perturb_swap_name,google/rembert
377,0.840619,0.727501,0.6417,0.827169,perturb_tun_imperativ,google/rembert
378,0.562542,0.512839,0.510375,0.562542,perturb_2_verb_clusters,bert-base-multilingual-cased
379,0.562542,0.512839,0.511289,0.562542,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
380,0.562542,0.512839,0.500091,0.561197,perturb_am_infinitive,bert-base-multilingual-cased
381,0.562542,0.512839,0.43073,0.560861,perturb_article_before_personal_name,bert-base-multilingual-cased
382,0.562542,0.512839,0.489269,0.561533,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
383,0.562542,0.512839,0.511196,0.562542,perturb_da,bert-base-multilingual-cased
384,0.562542,0.512839,0.389091,0.558507,perturb_denn_in_questions,bert-base-multilingual-cased
385,0.562542,0.512839,0.511196,0.562542,perturb_double_article,bert-base-multilingual-cased
386,0.562542,0.512839,0.511196,0.562542,perturb_existential_clause,bert-base-multilingual-cased
387,0.562542,0.512839,0.502273,0.560861,perturb_genitive_to_dativ,bert-base-multilingual-cased
388,0.562542,0.512839,0.507588,0.560188,perturb_in,bert-base-multilingual-cased
389,0.562542,0.512839,0.509661,0.561197,perturb_nach,bert-base-multilingual-cased
390,0.562542,0.512839,0.510925,0.562878,perturb_negative_concord,bert-base-multilingual-cased
391,0.562542,0.512839,0.509283,0.562206,perturb_possesive_genitive,bert-base-multilingual-cased
392,0.562542,0.512839,0.511196,0.562542,perturb_relative_pronoun,bert-base-multilingual-cased
393,0.562542,0.512839,0.507104,0.559516,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
394,0.562542,0.512839,0.448555,0.527909,perturb_swap_name,bert-base-multilingual-cased
395,0.562542,0.512839,0.445465,0.54035,perturb_tun_imperativ,bert-base-multilingual-cased
396,0.845326,0.741878,0.737989,0.846335,perturb_2_verb_clusters,microsoft/mdeberta-v3-base
397,0.845326,0.741878,0.738797,0.84499,perturb_als_in_comparative_constructions,microsoft/mdeberta-v3-base
398,0.845326,0.741878,0.726491,0.8423,perturb_am_infinitive,microsoft/mdeberta-v3-base
399,0.845326,0.741878,0.645565,0.842636,perturb_article_before_personal_name,microsoft/mdeberta-v3-base
400,0.845326,0.741878,0.703571,0.844317,perturb_contracted_verb_and_pronoun,microsoft/mdeberta-v3-base
401,0.845326,0.741878,0.738665,0.845326,perturb_da,microsoft/mdeberta-v3-base
402,0.845326,0.741878,0.572705,0.842972,perturb_denn_in_questions,microsoft/mdeberta-v3-base
403,0.845326,0.741878,0.738665,0.845326,perturb_double_article,microsoft/mdeberta-v3-base
404,0.845326,0.741878,0.738665,0.845326,perturb_existential_clause,microsoft/mdeberta-v3-base
405,0.845326,0.741878,0.724643,0.843981,perturb_genitive_to_dativ,microsoft/mdeberta-v3-base
406,0.845326,0.741878,0.737462,0.843981,perturb_in,microsoft/mdeberta-v3-base
407,0.845326,0.741878,0.739286,0.84499,perturb_nach,microsoft/mdeberta-v3-base
408,0.845326,0.741878,0.738308,0.845326,perturb_negative_concord,microsoft/mdeberta-v3-base
409,0.845326,0.741878,0.735546,0.845326,perturb_possesive_genitive,microsoft/mdeberta-v3-base
410,0.845326,0.741878,0.738665,0.845326,perturb_relative_pronoun,microsoft/mdeberta-v3-base
411,0.845326,0.741878,0.740635,0.842636,perturb_schwa_elision_in_verbs,microsoft/mdeberta-v3-base
412,0.845326,0.741878,0.67437,0.796234,perturb_swap_name,microsoft/mdeberta-v3-base
413,0.845326,0.741878,0.652894,0.836247,perturb_tun_imperativ,microsoft/mdeberta-v3-base
414,0.572293,0.544494,0.540689,0.571284,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
415,0.572293,0.544494,0.541365,0.572293,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
416,0.572293,0.544494,0.532891,0.567922,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
417,0.572293,0.544494,0.461357,0.571284,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
418,0.572293,0.544494,0.512921,0.569939,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
419,0.572293,0.544494,0.541365,0.571957,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
420,0.572293,0.544494,0.405638,0.570276,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
421,0.572293,0.544494,0.541365,0.572293,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
422,0.572293,0.544494,0.541365,0.572293,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
423,0.572293,0.544494,0.533307,0.569939,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
424,0.572293,0.544494,0.534801,0.572966,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
425,0.572293,0.544494,0.540266,0.572629,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
426,0.572293,0.544494,0.540583,0.572293,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
427,0.572293,0.544494,0.539304,0.572293,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
428,0.572293,0.544494,0.541365,0.572293,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
429,0.572293,0.544494,0.5462,0.568594,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
430,0.572293,0.544494,0.478153,0.528245,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
431,0.572293,0.544494,0.484202,0.585071,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
432,0.838937,0.737805,0.733309,0.837929,perturb_2_verb_clusters,google/rembert
433,0.838937,0.737805,0.733859,0.838937,perturb_als_in_comparative_constructions,google/rembert
434,0.838937,0.737805,0.721223,0.834902,perturb_am_infinitive,google/rembert
435,0.838937,0.737805,0.64109,0.838265,perturb_article_before_personal_name,google/rembert
436,0.838937,0.737805,0.699552,0.837929,perturb_contracted_verb_and_pronoun,google/rembert
437,0.838937,0.737805,0.733859,0.838937,perturb_da,google/rembert
438,0.838937,0.737805,0.566762,0.837256,perturb_denn_in_questions,google/rembert
439,0.838937,0.737805,0.733859,0.838937,perturb_double_article,google/rembert
440,0.838937,0.737805,0.733859,0.838937,perturb_existential_clause,google/rembert
441,0.838937,0.737805,0.72033,0.837592,perturb_genitive_to_dativ,google/rembert
442,0.838937,0.737805,0.731742,0.836584,perturb_in,google/rembert
443,0.838937,0.737805,0.73484,0.838937,perturb_nach,google/rembert
444,0.838937,0.737805,0.733142,0.838937,perturb_negative_concord,google/rembert
445,0.838937,0.737805,0.730631,0.838937,perturb_possesive_genitive,google/rembert
446,0.838937,0.737805,0.733859,0.838937,perturb_relative_pronoun,google/rembert
447,0.838937,0.737805,0.735599,0.836247,perturb_schwa_elision_in_verbs,google/rembert
448,0.838937,0.737805,0.668188,0.794217,perturb_swap_name,google/rembert
449,0.838937,0.737805,0.654303,0.825151,perturb_tun_imperativ,google/rembert
450,0.494284,0.418903,0.418387,0.493948,perturb_2_verb_clusters,distilbert-base-multilingual-cased
451,0.494284,0.418903,0.418125,0.494284,perturb_als_in_comparative_constructions,distilbert-base-multilingual-cased
452,0.494284,0.418903,0.406997,0.489913,perturb_am_infinitive,distilbert-base-multilingual-cased
453,0.494284,0.418903,0.353331,0.493275,perturb_article_before_personal_name,distilbert-base-multilingual-cased
454,0.494284,0.418903,0.400545,0.493948,perturb_contracted_verb_and_pronoun,distilbert-base-multilingual-cased
455,0.494284,0.418903,0.418433,0.494284,perturb_da,distilbert-base-multilingual-cased
456,0.494284,0.418903,0.317349,0.495629,perturb_denn_in_questions,distilbert-base-multilingual-cased
457,0.494284,0.418903,0.418125,0.494284,perturb_double_article,distilbert-base-multilingual-cased
458,0.494284,0.418903,0.418125,0.494284,perturb_existential_clause,distilbert-base-multilingual-cased
459,0.494284,0.418903,0.411331,0.492603,perturb_genitive_to_dativ,distilbert-base-multilingual-cased
460,0.494284,0.418903,0.410669,0.492939,perturb_in,distilbert-base-multilingual-cased
461,0.494284,0.418903,0.414896,0.493611,perturb_nach,distilbert-base-multilingual-cased
462,0.494284,0.418903,0.418125,0.493948,perturb_negative_concord,distilbert-base-multilingual-cased
463,0.494284,0.418903,0.41618,0.493948,perturb_possesive_genitive,distilbert-base-multilingual-cased
464,0.494284,0.418903,0.418125,0.494284,perturb_relative_pronoun,distilbert-base-multilingual-cased
465,0.494284,0.418903,0.410286,0.488904,perturb_schwa_elision_in_verbs,distilbert-base-multilingual-cased
466,0.494284,0.418903,0.364904,0.459314,perturb_swap_name,distilbert-base-multilingual-cased
467,0.494284,0.418903,0.367757,0.472091,perturb_tun_imperativ,distilbert-base-multilingual-cased
468,0.555145,0.527007,0.522702,0.554808,perturb_2_verb_clusters,bert-base-multilingual-cased
469,0.555145,0.527007,0.523452,0.554808,perturb_als_in_comparative_constructions,bert-base-multilingual-cased
470,0.555145,0.527007,0.513099,0.551782,perturb_am_infinitive,bert-base-multilingual-cased
471,0.555145,0.527007,0.439932,0.550437,perturb_article_before_personal_name,bert-base-multilingual-cased
472,0.555145,0.527007,0.500094,0.552791,perturb_contracted_verb_and_pronoun,bert-base-multilingual-cased
473,0.555145,0.527007,0.523631,0.555145,perturb_da,bert-base-multilingual-cased
474,0.555145,0.527007,0.405547,0.5538,perturb_denn_in_questions,bert-base-multilingual-cased
475,0.555145,0.527007,0.523631,0.555145,perturb_double_article,bert-base-multilingual-cased
476,0.555145,0.527007,0.523631,0.555145,perturb_existential_clause,bert-base-multilingual-cased
477,0.555145,0.527007,0.515152,0.553463,perturb_genitive_to_dativ,bert-base-multilingual-cased
478,0.555145,0.527007,0.518477,0.553463,perturb_in,bert-base-multilingual-cased
479,0.555145,0.527007,0.520008,0.554472,perturb_nach,bert-base-multilingual-cased
480,0.555145,0.527007,0.523354,0.555145,perturb_negative_concord,bert-base-multilingual-cased
481,0.555145,0.527007,0.521755,0.554808,perturb_possesive_genitive,bert-base-multilingual-cased
482,0.555145,0.527007,0.523631,0.555145,perturb_relative_pronoun,bert-base-multilingual-cased
483,0.555145,0.527007,0.518048,0.548756,perturb_schwa_elision_in_verbs,bert-base-multilingual-cased
484,0.555145,0.527007,0.458333,0.514795,perturb_swap_name,bert-base-multilingual-cased
485,0.555145,0.527007,0.460751,0.53766,perturb_tun_imperativ,bert-base-multilingual-cased
486,0.747814,0.66342,0.66042,0.747814,perturb_2_verb_clusters,xlm-roberta-base
487,0.747814,0.66342,0.660671,0.747478,perturb_als_in_comparative_constructions,xlm-roberta-base
488,0.747814,0.66342,0.649794,0.742434,perturb_am_infinitive,xlm-roberta-base
489,0.747814,0.66342,0.570944,0.745461,perturb_article_before_personal_name,xlm-roberta-base
490,0.747814,0.66342,0.628818,0.747142,perturb_contracted_verb_and_pronoun,xlm-roberta-base
491,0.747814,0.66342,0.660798,0.747814,perturb_da,xlm-roberta-base
492,0.747814,0.66342,0.505816,0.742434,perturb_denn_in_questions,xlm-roberta-base
493,0.747814,0.66342,0.660798,0.747814,perturb_double_article,xlm-roberta-base
494,0.747814,0.66342,0.660798,0.747814,perturb_existential_clause,xlm-roberta-base
495,0.747814,0.66342,0.647566,0.745797,perturb_genitive_to_dativ,xlm-roberta-base
496,0.747814,0.66342,0.656649,0.746469,perturb_in,xlm-roberta-base
497,0.747814,0.66342,0.659798,0.747478,perturb_nach,xlm-roberta-base
498,0.747814,0.66342,0.660423,0.747814,perturb_negative_concord,xlm-roberta-base
499,0.747814,0.66342,0.657555,0.747814,perturb_possesive_genitive,xlm-roberta-base
500,0.747814,0.66342,0.660798,0.747814,perturb_relative_pronoun,xlm-roberta-base
501,0.747814,0.66342,0.659944,0.740753,perturb_schwa_elision_in_verbs,xlm-roberta-base
502,0.747814,0.66342,0.596463,0.70343,perturb_swap_name,xlm-roberta-base
503,0.747814,0.66342,0.58708,0.731002,perturb_tun_imperativ,xlm-roberta-base
504,0.572293,0.553917,0.551235,0.572629,perturb_2_verb_clusters,microsoft/Multilingual-MiniLM-L12-H384
505,0.572293,0.553917,0.551341,0.572293,perturb_als_in_comparative_constructions,microsoft/Multilingual-MiniLM-L12-H384
506,0.572293,0.553917,0.54392,0.571284,perturb_am_infinitive,microsoft/Multilingual-MiniLM-L12-H384
507,0.572293,0.553917,0.470633,0.572629,perturb_article_before_personal_name,microsoft/Multilingual-MiniLM-L12-H384
508,0.572293,0.553917,0.52316,0.567922,perturb_contracted_verb_and_pronoun,microsoft/Multilingual-MiniLM-L12-H384
509,0.572293,0.553917,0.551341,0.571957,perturb_da,microsoft/Multilingual-MiniLM-L12-H384
510,0.572293,0.553917,0.413027,0.573638,perturb_denn_in_questions,microsoft/Multilingual-MiniLM-L12-H384
511,0.572293,0.553917,0.551341,0.572293,perturb_double_article,microsoft/Multilingual-MiniLM-L12-H384
512,0.572293,0.553917,0.551341,0.572293,perturb_existential_clause,microsoft/Multilingual-MiniLM-L12-H384
513,0.572293,0.553917,0.541906,0.569603,perturb_genitive_to_dativ,microsoft/Multilingual-MiniLM-L12-H384
514,0.572293,0.553917,0.545909,0.572629,perturb_in,microsoft/Multilingual-MiniLM-L12-H384
515,0.572293,0.553917,0.551275,0.572293,perturb_nach,microsoft/Multilingual-MiniLM-L12-H384
516,0.572293,0.553917,0.550575,0.572293,perturb_negative_concord,microsoft/Multilingual-MiniLM-L12-H384
517,0.572293,0.553917,0.548937,0.572293,perturb_possesive_genitive,microsoft/Multilingual-MiniLM-L12-H384
518,0.572293,0.553917,0.551341,0.572293,perturb_relative_pronoun,microsoft/Multilingual-MiniLM-L12-H384
519,0.572293,0.553917,0.554319,0.569603,perturb_schwa_elision_in_verbs,microsoft/Multilingual-MiniLM-L12-H384
520,0.572293,0.553917,0.485668,0.527909,perturb_swap_name,microsoft/Multilingual-MiniLM-L12-H384
521,0.572293,0.553917,0.492468,0.584062,perturb_tun_imperativ,microsoft/Multilingual-MiniLM-L12-H384
522,0.751177,0.65993,0.654779,0.750168,perturb_2_verb_clusters,xlm-roberta-base
523,0.751177,0.65993,0.655768,0.750841,perturb_als_in_comparative_constructions,xlm-roberta-base
524,0.751177,0.65993,0.643094,0.747814,perturb_am_infinitive,xlm-roberta-base
525,0.751177,0.65993,0.565843,0.749496,perturb_article_before_personal_name,xlm-roberta-base
526,0.751177,0.65993,0.622451,0.749496,perturb_contracted_verb_and_pronoun,xlm-roberta-base
527,0.751177,0.65993,0.655768,0.751177,perturb_da,xlm-roberta-base
528,0.751177,0.65993,0.505158,0.749159,perturb_denn_in_questions,xlm-roberta-base
529,0.751177,0.65993,0.655768,0.751177,perturb_double_article,xlm-roberta-base
530,0.751177,0.65993,0.655768,0.751177,perturb_existential_clause,xlm-roberta-base
531,0.751177,0.65993,0.640367,0.750504,perturb_genitive_to_dativ,xlm-roberta-base
532,0.751177,0.65993,0.655141,0.750841,perturb_in,xlm-roberta-base
533,0.751177,0.65993,0.655515,0.751177,perturb_nach,xlm-roberta-base
534,0.751177,0.65993,0.6554,0.750841,perturb_negative_concord,xlm-roberta-base
535,0.751177,0.65993,0.652829,0.751177,perturb_possesive_genitive,xlm-roberta-base
536,0.751177,0.65993,0.655768,0.751177,perturb_relative_pronoun,xlm-roberta-base
537,0.751177,0.65993,0.657706,0.754203,perturb_schwa_elision_in_verbs,xlm-roberta-base
538,0.751177,0.65993,0.588487,0.702421,perturb_swap_name,xlm-roberta-base
539,0.751177,0.65993,0.58015,0.749496,perturb_tun_imperativ,xlm-roberta-base
