,slot-f1,intent-acc.,intact_intent-acc.,intact_slot-f1,dataset,perturbation,split,transformer_model,random_seed,n_perturbed,dataset_config,"confusion_matrix (gold, perturbed)",success_rate,"confusion_matrix (intact, perturbed)",all_intent-acc.,all_slot-f1
108,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_2_verb_clusters,test,distilbert-base-multilingual-cased,1234,51,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
109,0.8771744860305745,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_als_in_comparative_constructions,test,distilbert-base-multilingual-cased,1234,50,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
110,0.8482189857869801,0.7905935050391937,0.793952967525196,0.9203726489716998,ATIS,perturb_am_infinitive,test,distilbert-base-multilingual-cased,1234,170,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",8,"Counter({('atis_flight', 'atis_airfare'): 5, ('atis_airfare', 'atis_flight'): 2, ('atis_flight_no', 'atis_airfare'): 1})",0.7441156691324815,0.47118891320204226
111,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_article_before_personal_name,test,distilbert-base-multilingual-cased,1234,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
112,0.852522411671647,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_contracted_verb_and_pronoun,test,distilbert-base-multilingual-cased,1234,81,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
113,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_da,test,distilbert-base-multilingual-cased,1234,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
114,0.8764281947618211,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_denn_in_questions,test,distilbert-base-multilingual-cased,1234,49,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
115,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_double_article,test,distilbert-base-multilingual-cased,1234,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
116,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_existential_clause,test,distilbert-base-multilingual-cased,1234,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
117,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_genitive_to_dativ,test,distilbert-base-multilingual-cased,1234,49,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
118,0.8766256590509666,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_in,test,distilbert-base-multilingual-cased,1234,105,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
119,0.8711095480921399,0.7928331466965286,0.793952967525196,0.9203726489716998,ATIS,perturb_nach,test,distilbert-base-multilingual-cased,1234,555,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",1,"Counter({('atis_flight#atis_airfare', 'atis_flight'): 1})",0.7441156691324815,0.47118891320204226
120,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_negative_concord,test,distilbert-base-multilingual-cased,1234,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
121,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_possesive_genitive,test,distilbert-base-multilingual-cased,1234,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
122,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_relative_pronoun,test,distilbert-base-multilingual-cased,1234,62,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
123,0.879549850536311,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_schwa_elision_in_verbs,test,distilbert-base-multilingual-cased,1234,404,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
124,0.8781859729302163,0.793952967525196,0.793952967525196,0.9203726489716998,ATIS,perturb_swap_name,test,distilbert-base-multilingual-cased,1234,48,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
125,0.8002810468997014,0.7928331466965286,0.793952967525196,0.9203726489716998,ATIS,perturb_tun_imperativ,test,distilbert-base-multilingual-cased,1234,339,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 30, ('atis_airport', 'atis_flight'): 18, ('atis_flight#atis_airfare', 'atis_flight'): 9, ('atis_aircraft', 'atis_flight'): 7, ('atis_meal', 'atis_flight'): 6, ('atis_city', 'atis_flight'): 6, ('atis_ground_fare', 'atis_airfare'): 6, ('atis_distance', 'atis_quantity'): 5, ('atis_distance', 'atis_flight'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_abbreviation', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_flight', 'atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_ground_fare', 'atis_flight'): 1, ('atis_aircraft', 'atis_quantity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airfare', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1, ('atis_airfare', 'atis_flight'): 1, ('atis_aircraft', 'atis_capacity'): 1})",1,"Counter({('atis_flight#atis_airfare', 'atis_flight'): 1})",0.7441156691324815,0.47118891320204226
126,0.8854019746121297,0.7905935050391937,0.7905935050391937,0.9275515600211528,ATIS,perturb_2_verb_clusters,test,xlm-roberta-base,5498,51,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_flight'): 11, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_meal', 'atis_flight'): 5, ('atis_distance', 'atis_quantity'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_quantity', 'atis_capacity'): 3, ('atis_distance', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_meal', 'atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
127,0.8854019746121297,0.7905935050391937,0.7905935050391937,0.9275515600211528,ATIS,perturb_als_in_comparative_constructions,test,xlm-roberta-base,5498,50,dede.ATIS,"Counter({('atis_airline', 'atis_flight'): 38, ('atis_ground_service', 'atis_flight'): 36, ('atis_abbreviation', 'atis_airfare'): 21, ('atis_airport', 'atis_flight'): 18, ('atis_abbreviation', 'atis_flight'): 11, ('atis_flight#atis_airfare', 'atis_flight'): 10, ('atis_aircraft', 'atis_flight'): 8, ('atis_ground_fare', 'atis_airfare'): 7, ('atis_city', 'atis_flight'): 6, ('atis_meal', 'atis_flight'): 5, ('atis_distance', 'atis_quantity'): 5, ('atis_flight', 'atis_quantity'): 4, ('atis_quantity', 'atis_capacity'): 3, ('atis_distance', 'atis_flight'): 3, ('atis_day_name', 'atis_flight'): 2, ('atis_distance', 'atis_flight#atis_airfare'): 2, ('atis_flight_time', 'atis_flight'): 1, ('atis_abbreviation', 'atis_flight_no'): 1, ('atis_meal', 'atis_airfare'): 1, ('atis_aircraft', 'atis_capacity'): 1, ('atis_airfare#atis_flight', 'atis_airfare'): 1, ('atis_flight#atis_airline', 'atis_flight'): 1, ('atis_flight_no#atis_airline', 'atis_flight_no'): 1, ('atis_flight', 'atis_flight#atis_airfare'): 1})",0,Counter(),0.7441156691324815,0.47118891320204226
