,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,transformer_model
265,0.9658,0.866271,0.75592,0.935933,xlm-roberta-base
266,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
267,0.9658,0.868187,0.75592,0.935933,xlm-roberta-base
268,0.965572,0.870829,0.75592,0.935933,xlm-roberta-base
269,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
270,0.965344,0.871645,0.75592,0.935933,xlm-roberta-base
271,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
272,0.966028,0.871722,0.75592,0.935933,xlm-roberta-base
273,0.9658,0.860804,0.75592,0.935933,xlm-roberta-base
274,0.966028,0.871846,0.75592,0.935933,xlm-roberta-base
275,0.964204,0.8695,0.75592,0.935933,xlm-roberta-base
276,0.965572,0.775467,0.75592,0.935933,xlm-roberta-base
277,0.9658,0.867193,0.75592,0.935933,xlm-roberta-base
278,0.9658,0.87204,0.75592,0.935933,xlm-roberta-base
279,0.9658,0.871862,0.75592,0.935933,xlm-roberta-base
280,0.9658,0.871792,0.75592,0.935933,xlm-roberta-base
281,0.9658,0.871543,0.75592,0.935933,xlm-roberta-base
282,0.9658,0.86293,0.75592,0.935933,xlm-roberta-base
283,0.966028,0.867826,0.75592,0.935933,xlm-roberta-base
284,0.9658,0.865221,0.75592,0.935933,xlm-roberta-base
285,0.966484,0.831079,0.75592,0.935933,xlm-roberta-base
286,0.9658,0.871543,0.75592,0.935933,xlm-roberta-base
287,0.962836,0.829377,0.75592,0.935933,xlm-roberta-base
288,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
289,0.9658,0.869165,0.75592,0.935933,xlm-roberta-base
290,0.966028,0.870068,0.75592,0.935933,xlm-roberta-base
291,0.9658,0.799602,0.75592,0.935933,xlm-roberta-base
292,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
293,0.9658,0.842804,0.75592,0.935933,xlm-roberta-base
294,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
295,0.9658,0.87197,0.75592,0.935933,xlm-roberta-base
296,0.965572,0.871846,0.75592,0.935933,xlm-roberta-base
297,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
298,0.9658,0.871846,0.75592,0.935933,xlm-roberta-base
299,0.9658,0.849907,0.75592,0.935933,xlm-roberta-base
300,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
301,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
302,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
303,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
304,0.966028,0.797063,0.75592,0.935933,xlm-roberta-base
305,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
306,0.912221,0.423435,0.75592,0.935933,xlm-roberta-base
307,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
308,0.9658,0.871419,0.75592,0.935933,xlm-roberta-base
309,0.9658,0.870376,0.75592,0.935933,xlm-roberta-base
310,0.9658,0.871862,0.75592,0.935933,xlm-roberta-base
311,0.9658,0.867474,0.75592,0.935933,xlm-roberta-base
312,0.9658,0.864374,0.75592,0.935933,xlm-roberta-base
313,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
314,0.965116,0.872117,0.75592,0.935933,xlm-roberta-base
315,0.964204,0.871419,0.75592,0.935933,xlm-roberta-base
316,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
317,0.965572,0.838212,0.75592,0.935933,xlm-roberta-base
318,0.965572,0.871613,0.75592,0.935933,xlm-roberta-base
319,0.960556,0.824537,0.75592,0.935933,xlm-roberta-base
320,0.965572,0.864086,0.75592,0.935933,xlm-roberta-base
321,0.9658,0.871381,0.75592,0.935933,xlm-roberta-base
322,0.9658,0.87211,0.75592,0.935933,xlm-roberta-base
323,0.966028,0.869835,0.75592,0.935933,xlm-roberta-base
324,0.966028,0.869392,0.75592,0.935933,xlm-roberta-base
325,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
326,0.9658,0.854053,0.75592,0.935933,xlm-roberta-base
327,0.965572,0.861334,0.75592,0.935933,xlm-roberta-base
328,0.9658,0.871808,0.75592,0.935933,xlm-roberta-base
329,0.9658,0.871916,0.75592,0.935933,xlm-roberta-base
330,0.965344,0.871862,0.75592,0.935933,xlm-roberta-base
331,0.965572,0.870214,0.75592,0.935933,xlm-roberta-base
