,intact_intent-acc.,intact_slot-f1,slot-f1,intent-acc.,transformer_model
4128,0.936,0.878631,0.845867,0.894,google/mt5-base
4129,0.936,0.878631,0.845867,0.894,google/mt5-base
4130,0.936,0.877593,0.845867,0.894,google/mt5-base
4131,0.936,0.878631,0.845867,0.894,google/mt5-base
4132,0.936,0.878631,0.845867,0.894,google/mt5-base
4133,0.936,0.878631,0.845867,0.894,google/mt5-base
4134,0.934,0.880705,0.845867,0.894,google/mt5-base
4135,0.936,0.873444,0.845867,0.894,google/mt5-base
4136,0.936,0.878631,0.845867,0.894,google/mt5-base
4137,0.936,0.878631,0.845867,0.894,google/mt5-base
4138,0.934,0.884735,0.845867,0.894,google/mt5-base
4139,0.936,0.878631,0.845867,0.894,google/mt5-base
4140,0.936,0.878631,0.845867,0.894,google/mt5-base
4141,0.936,0.877593,0.845867,0.894,google/mt5-base
4142,0.936,0.878631,0.845867,0.894,google/mt5-base
4143,0.936,0.878631,0.845867,0.894,google/mt5-base
4144,0.936,0.878631,0.845867,0.894,google/mt5-base
4145,0.936,0.878631,0.845867,0.894,google/mt5-base
4146,0.936,0.840249,0.845867,0.894,google/mt5-base
4147,0.936,0.878049,0.845867,0.894,google/mt5-base
4148,0.938,0.873181,0.845867,0.894,google/mt5-base
4149,0.936,0.812015,0.845867,0.894,google/mt5-base
4150,0.936,0.878631,0.845867,0.894,google/mt5-base
4151,0.936,0.878631,0.845867,0.894,google/mt5-base
4152,0.936,0.878631,0.845867,0.894,google/mt5-base
4153,0.936,0.878631,0.845867,0.894,google/mt5-base
4154,0.936,0.878631,0.845867,0.894,google/mt5-base
4155,0.936,0.878631,0.845867,0.894,google/mt5-base
4156,0.936,0.877393,0.845867,0.894,google/mt5-base
4157,0.936,0.878631,0.845867,0.894,google/mt5-base
4158,0.936,0.859513,0.845867,0.894,google/mt5-base
4159,0.936,0.86722,0.845867,0.894,google/mt5-base
4160,0.93,0.842051,0.845867,0.894,google/mt5-base
4161,0.936,0.878631,0.845867,0.894,google/mt5-base
4162,0.936,0.878631,0.845867,0.894,google/mt5-base
4163,0.936,0.878631,0.845867,0.894,google/mt5-base
4164,0.936,0.802283,0.845867,0.894,google/mt5-base
4165,0.936,0.878631,0.845867,0.894,google/mt5-base
4166,0.936,0.824923,0.845867,0.894,google/mt5-base
4167,0.936,0.878631,0.845867,0.894,google/mt5-base
4168,0.936,0.878631,0.845867,0.894,google/mt5-base
4169,0.936,0.878631,0.845867,0.894,google/mt5-base
4170,0.936,0.878631,0.845867,0.894,google/mt5-base
4171,0.936,0.878631,0.845867,0.894,google/mt5-base
4172,0.936,0.846632,0.845867,0.894,google/mt5-base
4173,0.936,0.878631,0.845867,0.894,google/mt5-base
4174,0.936,0.878631,0.845867,0.894,google/mt5-base
4175,0.936,0.878631,0.845867,0.894,google/mt5-base
4176,0.936,0.878631,0.845867,0.894,google/mt5-base
4177,0.904,0.753112,0.845867,0.894,google/mt5-base
4178,0.936,0.878631,0.845867,0.894,google/mt5-base
4179,0.924,0.361856,0.845867,0.894,google/mt5-base
4180,0.936,0.878631,0.845867,0.894,google/mt5-base
4181,0.936,0.876556,0.845867,0.894,google/mt5-base
4182,0.936,0.878631,0.845867,0.894,google/mt5-base
4183,0.936,0.878631,0.845867,0.894,google/mt5-base
4184,0.936,0.869295,0.845867,0.894,google/mt5-base
4185,0.936,0.840249,0.845867,0.894,google/mt5-base
4186,0.936,0.877593,0.845867,0.894,google/mt5-base
4187,0.936,0.878631,0.845867,0.894,google/mt5-base
4188,0.936,0.878631,0.845867,0.894,google/mt5-base
4189,0.936,0.878631,0.845867,0.894,google/mt5-base
4190,0.936,0.778008,0.845867,0.894,google/mt5-base
4191,0.936,0.878631,0.845867,0.894,google/mt5-base
4192,0.936,0.862176,0.845867,0.894,google/mt5-base
4193,0.936,0.878631,0.845867,0.894,google/mt5-base
4194,0.936,0.878631,0.845867,0.894,google/mt5-base
4195,0.936,0.878631,0.845867,0.894,google/mt5-base
4196,0.936,0.878631,0.845867,0.894,google/mt5-base
4197,0.936,0.878631,0.845867,0.894,google/mt5-base
4198,0.936,0.878631,0.845867,0.894,google/mt5-base
4199,0.936,0.871369,0.845867,0.894,google/mt5-base
4200,0.936,0.874481,0.845867,0.894,google/mt5-base
4201,0.936,0.878631,0.845867,0.894,google/mt5-base
4202,0.936,0.878631,0.845867,0.894,google/mt5-base
4203,0.936,0.873444,0.845867,0.894,google/mt5-base
4204,0.936,0.878631,0.845867,0.894,google/mt5-base
4205,0.936,0.86722,0.845867,0.894,google/mt5-base
4206,0.936,0.884156,0.845867,0.894,google/mt5-base
4207,0.936,0.878631,0.845867,0.894,google/mt5-base
4208,0.936,0.962078,0.845867,0.894,google/mt5-base
4209,0.936,0.788866,0.845867,0.894,google/mt5-base
4210,0.936,0.878631,0.845867,0.894,google/mt5-base
4211,0.936,0.878631,0.845867,0.894,google/mt5-base
4212,0.936,0.876556,0.845867,0.894,google/mt5-base
4213,0.894,0.383984,0.845867,0.894,google/mt5-base
4214,0.936,0.733402,0.845867,0.894,google/mt5-base
4215,0.936,0.878631,0.845867,0.894,google/mt5-base
4216,0.936,0.878631,0.845867,0.894,google/mt5-base
4217,0.936,0.878631,0.845867,0.894,google/mt5-base
4218,0.936,0.874481,0.845867,0.894,google/mt5-base
4219,0.936,0.878631,0.845867,0.894,google/mt5-base
4220,0.936,0.878631,0.845867,0.894,google/mt5-base
4221,0.936,0.878631,0.845867,0.894,google/mt5-base
4222,0.936,0.878631,0.845867,0.894,google/mt5-base
4223,0.93,0.841615,0.845867,0.894,google/mt5-base
4224,0.936,0.867828,0.845867,0.894,google/mt5-base
4225,0.936,0.877593,0.845867,0.894,google/mt5-base
4226,0.936,0.878631,0.845867,0.894,google/mt5-base
4227,0.936,0.822614,0.845867,0.894,google/mt5-base
4228,0.936,0.873444,0.845867,0.894,google/mt5-base
4229,0.936,0.878631,0.845867,0.894,google/mt5-base
4230,0.936,0.871339,0.845867,0.894,google/mt5-base
4231,0.936,0.878631,0.845867,0.894,google/mt5-base
4232,0.936,0.847668,0.845867,0.894,google/mt5-base
4233,0.936,0.878631,0.845867,0.894,google/mt5-base
4234,0.936,0.879668,0.845867,0.894,google/mt5-base
4235,0.99,0.873827,0.816072,0.978,microsoft/mdeberta-v3-base
4236,0.978,0.380642,0.816072,0.978,microsoft/mdeberta-v3-base
4237,0.99,0.840206,0.816072,0.978,microsoft/mdeberta-v3-base
4238,0.99,0.877266,0.816072,0.978,microsoft/mdeberta-v3-base
4239,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4240,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4241,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4242,0.982,0.317805,0.816072,0.978,microsoft/mdeberta-v3-base
4243,0.99,0.805181,0.816072,0.978,microsoft/mdeberta-v3-base
4244,0.99,0.839979,0.816072,0.978,microsoft/mdeberta-v3-base
4245,0.99,0.873123,0.816072,0.978,microsoft/mdeberta-v3-base
4246,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4247,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4248,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4249,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4250,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4251,0.99,0.879337,0.816072,0.978,microsoft/mdeberta-v3-base
4252,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4253,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4254,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4255,0.99,0.88348,0.816072,0.978,microsoft/mdeberta-v3-base
4256,0.99,0.875194,0.816072,0.978,microsoft/mdeberta-v3-base
4257,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4258,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4259,0.99,0.883359,0.816072,0.978,microsoft/mdeberta-v3-base
4260,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4261,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4262,0.99,0.879337,0.816072,0.978,microsoft/mdeberta-v3-base
4263,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4264,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4265,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4266,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4267,0.99,0.842051,0.816072,0.978,microsoft/mdeberta-v3-base
4268,0.99,0.879793,0.816072,0.978,microsoft/mdeberta-v3-base
4269,0.99,0.876755,0.816072,0.978,microsoft/mdeberta-v3-base
4270,0.99,0.812823,0.816072,0.978,microsoft/mdeberta-v3-base
4271,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4272,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4273,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4274,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4275,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4276,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4277,0.99,0.879462,0.816072,0.978,microsoft/mdeberta-v3-base
4278,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4279,0.988,0.861284,0.816072,0.978,microsoft/mdeberta-v3-base
4280,0.99,0.86898,0.816072,0.978,microsoft/mdeberta-v3-base
4281,0.99,0.844444,0.816072,0.978,microsoft/mdeberta-v3-base
4282,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4283,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4284,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4285,0.99,0.806836,0.816072,0.978,microsoft/mdeberta-v3-base
4286,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4287,0.99,0.831102,0.816072,0.978,microsoft/mdeberta-v3-base
4288,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4289,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4290,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4291,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4292,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4293,0.99,0.851967,0.816072,0.978,microsoft/mdeberta-v3-base
4294,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4295,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4296,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4297,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4298,0.99,0.754132,0.816072,0.978,microsoft/mdeberta-v3-base
4299,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4300,0.926,0.362319,0.816072,0.978,microsoft/mdeberta-v3-base
4301,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4302,0.99,0.878301,0.816072,0.978,microsoft/mdeberta-v3-base
4303,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4304,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4305,0.99,0.871051,0.816072,0.978,microsoft/mdeberta-v3-base
4306,0.99,0.842051,0.816072,0.978,microsoft/mdeberta-v3-base
4307,0.99,0.879337,0.816072,0.978,microsoft/mdeberta-v3-base
4308,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4309,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4310,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4311,0.99,0.779907,0.816072,0.978,microsoft/mdeberta-v3-base
4312,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4313,0.988,0.863495,0.816072,0.978,microsoft/mdeberta-v3-base
4314,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4315,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4316,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4317,0.99,0.879917,0.816072,0.978,microsoft/mdeberta-v3-base
4318,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4319,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4320,0.99,0.873123,0.816072,0.978,microsoft/mdeberta-v3-base
4321,0.99,0.875776,0.816072,0.978,microsoft/mdeberta-v3-base
4322,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4323,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4324,0.99,0.875194,0.816072,0.978,microsoft/mdeberta-v3-base
4325,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4326,0.99,0.86898,0.816072,0.978,microsoft/mdeberta-v3-base
4327,0.99,0.886929,0.816072,0.978,microsoft/mdeberta-v3-base
4328,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4329,0.99,0.961618,0.816072,0.978,microsoft/mdeberta-v3-base
4330,0.99,0.801474,0.816072,0.978,microsoft/mdeberta-v3-base
4331,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4332,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4333,0.99,0.878301,0.816072,0.978,microsoft/mdeberta-v3-base
4334,0.978,0.380642,0.816072,0.978,microsoft/mdeberta-v3-base
4335,0.99,0.73537,0.816072,0.978,microsoft/mdeberta-v3-base
4336,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4337,0.99,0.879337,0.816072,0.978,microsoft/mdeberta-v3-base
4338,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4339,0.99,0.87623,0.816072,0.978,microsoft/mdeberta-v3-base
4340,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4341,0.99,0.879337,0.816072,0.978,microsoft/mdeberta-v3-base
4342,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4343,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4344,0.99,0.844444,0.816072,0.978,microsoft/mdeberta-v3-base
4345,0.99,0.87019,0.816072,0.978,microsoft/mdeberta-v3-base
4346,0.99,0.879337,0.816072,0.978,microsoft/mdeberta-v3-base
4347,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4348,0.99,0.824443,0.816072,0.978,microsoft/mdeberta-v3-base
4349,0.99,0.875194,0.816072,0.978,microsoft/mdeberta-v3-base
4350,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4351,0.99,0.872518,0.816072,0.978,microsoft/mdeberta-v3-base
4352,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4353,0.99,0.849301,0.816072,0.978,microsoft/mdeberta-v3-base
4354,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4355,0.99,0.880373,0.816072,0.978,microsoft/mdeberta-v3-base
4356,0.99,0.861713,0.795723,0.96,bert-base-multilingual-cased
4357,0.96,0.37642,0.795723,0.96,bert-base-multilingual-cased
4358,0.99,0.823768,0.795723,0.96,bert-base-multilingual-cased
4359,0.99,0.864172,0.795723,0.96,bert-base-multilingual-cased
4360,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4361,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4362,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4363,0.948,0.313685,0.795723,0.96,bert-base-multilingual-cased
4364,0.99,0.791389,0.795723,0.96,bert-base-multilingual-cased
4365,0.99,0.827268,0.795723,0.96,bert-base-multilingual-cased
4366,0.99,0.860072,0.795723,0.96,bert-base-multilingual-cased
4367,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4368,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4369,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4370,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4371,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4372,0.99,0.866222,0.795723,0.96,bert-base-multilingual-cased
4373,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4374,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4375,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4376,0.99,0.869877,0.795723,0.96,bert-base-multilingual-cased
4377,0.99,0.862122,0.795723,0.96,bert-base-multilingual-cased
4378,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4379,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4380,0.992,0.879549,0.795723,0.96,bert-base-multilingual-cased
4381,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4382,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4383,0.992,0.862122,0.795723,0.96,bert-base-multilingual-cased
4384,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4385,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4386,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4387,0.992,0.867248,0.795723,0.96,bert-base-multilingual-cased
4388,0.99,0.829318,0.795723,0.96,bert-base-multilingual-cased
4389,0.99,0.866667,0.795723,0.96,bert-base-multilingual-cased
4390,0.99,0.861697,0.795723,0.96,bert-base-multilingual-cased
4391,0.99,0.8,0.795723,0.96,bert-base-multilingual-cased
4392,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4393,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4394,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4395,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4396,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4397,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4398,0.99,0.865335,0.795723,0.96,bert-base-multilingual-cased
4399,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4400,0.99,0.848361,0.795723,0.96,bert-base-multilingual-cased
4401,0.99,0.855971,0.795723,0.96,bert-base-multilingual-cased
4402,0.99,0.831967,0.795723,0.96,bert-base-multilingual-cased
4403,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4404,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4405,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4406,0.99,0.794464,0.795723,0.96,bert-base-multilingual-cased
4407,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4408,0.99,0.812627,0.795723,0.96,bert-base-multilingual-cased
4409,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4410,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4411,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4412,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4413,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4414,0.99,0.83709,0.795723,0.96,bert-base-multilingual-cased
4415,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4416,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4417,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4418,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4419,0.99,0.741538,0.795723,0.96,bert-base-multilingual-cased
4420,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4421,0.906,0.353714,0.795723,0.96,bert-base-multilingual-cased
4422,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4423,0.99,0.865197,0.795723,0.96,bert-base-multilingual-cased
4424,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4425,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4426,0.99,0.858022,0.795723,0.96,bert-base-multilingual-cased
4427,0.99,0.829318,0.795723,0.96,bert-base-multilingual-cased
4428,0.99,0.866222,0.795723,0.96,bert-base-multilingual-cased
4429,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4430,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4431,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4432,0.99,0.767811,0.795723,0.96,bert-base-multilingual-cased
4433,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4434,0.99,0.850563,0.795723,0.96,bert-base-multilingual-cased
4435,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4436,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4437,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4438,0.99,0.865473,0.795723,0.96,bert-base-multilingual-cased
4439,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4440,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4441,0.99,0.860072,0.795723,0.96,bert-base-multilingual-cased
4442,0.99,0.862705,0.795723,0.96,bert-base-multilingual-cased
4443,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4444,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4445,0.99,0.862122,0.795723,0.96,bert-base-multilingual-cased
4446,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4447,0.99,0.855971,0.795723,0.96,bert-base-multilingual-cased
4448,0.99,0.871979,0.795723,0.96,bert-base-multilingual-cased
4449,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4450,0.99,0.952874,0.795723,0.96,bert-base-multilingual-cased
4451,0.99,0.788924,0.795723,0.96,bert-base-multilingual-cased
4452,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4453,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4454,0.99,0.865197,0.795723,0.96,bert-base-multilingual-cased
4455,0.96,0.37642,0.795723,0.96,bert-base-multilingual-cased
4456,0.99,0.721311,0.795723,0.96,bert-base-multilingual-cased
4457,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4458,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4459,0.99,0.868273,0.795723,0.96,bert-base-multilingual-cased
4460,0.99,0.863147,0.795723,0.96,bert-base-multilingual-cased
4461,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4462,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4463,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4464,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4465,0.99,0.833248,0.795723,0.96,bert-base-multilingual-cased
4466,0.992,0.852393,0.795723,0.96,bert-base-multilingual-cased
4467,0.99,0.866222,0.795723,0.96,bert-base-multilingual-cased
4468,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4469,0.99,0.811891,0.795723,0.96,bert-base-multilingual-cased
4470,0.99,0.863147,0.795723,0.96,bert-base-multilingual-cased
4471,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4472,0.99,0.858769,0.795723,0.96,bert-base-multilingual-cased
4473,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4474,0.99,0.836494,0.795723,0.96,bert-base-multilingual-cased
4475,0.99,0.867248,0.795723,0.96,bert-base-multilingual-cased
4476,0.99,0.866222,0.795723,0.96,bert-base-multilingual-cased
4477,0.994,0.87624,0.850377,0.966,google/mt5-large
4478,0.966,0.389436,0.850377,0.966,google/mt5-large
4479,0.994,0.846034,0.850377,0.966,google/mt5-large
4480,0.994,0.879668,0.850377,0.966,google/mt5-large
4481,0.994,0.88278,0.850377,0.966,google/mt5-large
4482,0.994,0.88278,0.850377,0.966,google/mt5-large
4483,0.994,0.88278,0.850377,0.966,google/mt5-large
4484,0.958,0.321577,0.850377,0.966,google/mt5-large
4485,0.994,0.806017,0.850377,0.966,google/mt5-large
4486,0.994,0.842324,0.850377,0.966,google/mt5-large
4487,0.994,0.875519,0.850377,0.966,google/mt5-large
4488,0.994,0.88278,0.850377,0.966,google/mt5-large
4489,0.994,0.88278,0.850377,0.966,google/mt5-large
4490,0.994,0.88278,0.850377,0.966,google/mt5-large
4491,0.994,0.88278,0.850377,0.966,google/mt5-large
4492,0.994,0.88278,0.850377,0.966,google/mt5-large
4493,0.994,0.881743,0.850377,0.966,google/mt5-large
4494,0.994,0.88278,0.850377,0.966,google/mt5-large
4495,0.994,0.884276,0.850377,0.966,google/mt5-large
4496,0.994,0.88278,0.850377,0.966,google/mt5-large
4497,0.994,0.885892,0.850377,0.966,google/mt5-large
4498,0.994,0.877593,0.850377,0.966,google/mt5-large
4499,0.994,0.88278,0.850377,0.966,google/mt5-large
4500,0.994,0.88278,0.850377,0.966,google/mt5-large
4501,0.992,0.884156,0.850377,0.966,google/mt5-large
4502,0.994,0.88278,0.850377,0.966,google/mt5-large
4503,0.994,0.88278,0.850377,0.966,google/mt5-large
4504,0.994,0.88278,0.850377,0.966,google/mt5-large
4505,0.994,0.88278,0.850377,0.966,google/mt5-large
4506,0.994,0.88278,0.850377,0.966,google/mt5-large
4507,0.994,0.88278,0.850377,0.966,google/mt5-large
4508,0.994,0.88278,0.850377,0.966,google/mt5-large
4509,0.994,0.844398,0.850377,0.966,google/mt5-large
4510,0.994,0.8822,0.850377,0.966,google/mt5-large
4511,0.994,0.878252,0.850377,0.966,google/mt5-large
4512,0.994,0.815122,0.850377,0.966,google/mt5-large
4513,0.994,0.88278,0.850377,0.966,google/mt5-large
4514,0.994,0.88278,0.850377,0.966,google/mt5-large
4515,0.994,0.88278,0.850377,0.966,google/mt5-large
4516,0.994,0.88278,0.850377,0.966,google/mt5-large
4517,0.994,0.88278,0.850377,0.966,google/mt5-large
4518,0.994,0.88278,0.850377,0.966,google/mt5-large
4519,0.994,0.882322,0.850377,0.966,google/mt5-large
4520,0.994,0.88278,0.850377,0.966,google/mt5-large
4521,0.994,0.86366,0.850377,0.966,google/mt5-large
4522,0.994,0.871369,0.850377,0.966,google/mt5-large
4523,0.992,0.846632,0.850377,0.966,google/mt5-large
4524,0.994,0.88278,0.850377,0.966,google/mt5-large
4525,0.994,0.88278,0.850377,0.966,google/mt5-large
4526,0.994,0.88278,0.850377,0.966,google/mt5-large
4527,0.994,0.809129,0.850377,0.966,google/mt5-large
4528,0.994,0.88278,0.850377,0.966,google/mt5-large
4529,0.994,0.833075,0.850377,0.966,google/mt5-large
4530,0.994,0.88278,0.850377,0.966,google/mt5-large
4531,0.994,0.88278,0.850377,0.966,google/mt5-large
4532,0.994,0.88278,0.850377,0.966,google/mt5-large
4533,0.994,0.88278,0.850377,0.966,google/mt5-large
4534,0.994,0.88278,0.850377,0.966,google/mt5-large
4535,0.994,0.851218,0.850377,0.966,google/mt5-large
4536,0.994,0.88278,0.850377,0.966,google/mt5-large
4537,0.994,0.88278,0.850377,0.966,google/mt5-large
4538,0.994,0.88278,0.850377,0.966,google/mt5-large
4539,0.994,0.88278,0.850377,0.966,google/mt5-large
4540,0.994,0.754795,0.850377,0.966,google/mt5-large
4541,0.994,0.88278,0.850377,0.966,google/mt5-large
4542,0.908,0.363824,0.850377,0.966,google/mt5-large
4543,0.994,0.88278,0.850377,0.966,google/mt5-large
4544,0.994,0.880705,0.850377,0.966,google/mt5-large
4545,0.994,0.88278,0.850377,0.966,google/mt5-large
4546,0.994,0.88278,0.850377,0.966,google/mt5-large
4547,0.994,0.873444,0.850377,0.966,google/mt5-large
4548,0.994,0.844398,0.850377,0.966,google/mt5-large
4549,0.994,0.88278,0.850377,0.966,google/mt5-large
4550,0.994,0.883238,0.850377,0.966,google/mt5-large
4551,0.994,0.88278,0.850377,0.966,google/mt5-large
4552,0.994,0.88278,0.850377,0.966,google/mt5-large
4553,0.994,0.782158,0.850377,0.966,google/mt5-large
4554,0.994,0.88278,0.850377,0.966,google/mt5-large
